Record_ID,Income,Education_Level,Major,Years_of_Experience,Gender,Industry,Year,CPI,GDP
235,122357,Master's Degree,Economics,32,0,Non-Profit,2021,269.49539686840825,0.0399525659480431
236,106344,PhD,Finance,3,1,Non-Profit,2018,259.04706076957433,0.0272085365428297
236,107344,PhD,Finance,4,1,Non-Profit,2019,253.38844804186493,0.0313236138245014
236,108344,PhD,Finance,5,1,Non-Profit,2020,262.73642928568705,0.0330868401098543
236,109344,PhD,Finance,6,1,Non-Profit,2021,269.49539686840825,0.0202876289214417
237,120206,Master's Degree,Economics,15,1,Private,2018,259.04706076957433,0.0201069232170872
237,121206,Master's Degree,Economics,16,1,Private,2019,253.38844804186493,0.0282963023877789
237,122206,Master's Degree,Economics,17,1,Private,2020,262.73642928568705,0.0278118721516356
237,123206,Master's Degree,Economics,18,1,Private,2021,269.49539686840825,0.0327664447958365
238,84340,PhD,Finance,11,1,Public,2018,259.04706076957433,0.031389689683445
238,85340,PhD,Finance,12,1,Public,2019,253.38844804186493,0.0275825531675129
238,86340,PhD,Finance,13,1,Public,2020,262.73642928568705,0.0323705411743637
238,87340,PhD,Finance,14,1,Public,2021,269.49539686840825,0.0293857045465158
239,127753,Bachelor's Degree,Economics,20,0,Public,2018,259.04706076957433,0.0300800752719265
239,128753,Bachelor's Degree,Economics,21,0,Public,2019,253.38844804186493,0.0366566380373815
239,129753,Bachelor's Degree,Economics,22,0,Public,2020,262.73642928568705,0.0372728284259323
239,130753,Bachelor's Degree,Economics,23,0,Public,2021,269.49539686840825,0.0385009435068602
240,68288,Bachelor's Degree,Finance,9,0,Private,2018,259.04706076957433,0.0310937541956017
240,69288,Bachelor's Degree,Finance,10,0,Private,2019,253.38844804186493,0.0362051717339906
240,70288,Bachelor's Degree,Finance,11,0,Private,2020,262.73642928568705,0.0240833311833648
240,71288,Bachelor's Degree,Finance,12,0,Private,2021,269.49539686840825,0.0315945231419445
241,102435,Bachelor's Degree,Accounting,18,1,Public,2018,259.04706076957433,0.0321939485030523
241,103435,Bachelor's Degree,Accounting,19,1,Public,2019,253.38844804186493,0.0367630994997728
241,104435,Bachelor's Degree,Accounting,20,1,Public,2020,262.73642928568705,0.0392184029385764
241,105435,Bachelor's Degree,Accounting,21,1,Public,2021,269.49539686840825,0.0297699126531981
242,82380,Master's Degree,Accounting,17,1,Private,2018,259.04706076957433,0.0384261502442595
242,83380,Master's Degree,Accounting,18,1,Private,2019,253.38844804186493,0.0318568036101622
242,84380,Master's Degree,Accounting,19,1,Private,2020,262.73642928568705,0.0210397870395541
242,85380,Master's Degree,Accounting,20,1,Private,2021,269.49539686840825,0.0284667028830639
243,76517,Master's Degree,Accounting,11,1,Non-Profit,2018,259.04706076957433,0.0372599366271774
243,77517,Master's Degree,Accounting,12,1,Non-Profit,2019,253.38844804186493,0.0239330716990591
243,78517,Master's Degree,Accounting,13,1,Non-Profit,2020,262.73642928568705,0.0257303909785424
243,79517,Master's Degree,Accounting,14,1,Non-Profit,2021,269.49539686840825,0.039944757998072
244,115446,Bachelor's Degree,Economics,23,0,Private,2018,259.04706076957433,0.03881546599379
244,116446,Bachelor's Degree,Economics,24,0,Private,2019,253.38844804186493,0.0225587384902356
244,117446,Bachelor's Degree,Economics,25,0,Private,2020,262.73642928568705,0.0287078729235147
244,118446,Bachelor's Degree,Economics,26,0,Private,2021,269.49539686840825,0.0333861721832375
245,76314,Master's Degree,Economics,2,0,Private,2018,259.04706076957433,0.0242158620310005
245,77314,Master's Degree,Economics,3,0,Private,2019,253.38844804186493,0.0293821442209515
245,78314,Master's Degree,Economics,4,0,Private,2020,262.73642928568705,0.0220195621363552
245,79314,Master's Degree,Economics,5,0,Private,2021,269.49539686840825,0.0229455112710418
246,127655,PhD,Accounting,8,0,Public,2018,259.04706076957433,0.0255673696332531
246,128655,PhD,Accounting,9,0,Public,2019,253.38844804186493,0.0265250783608229
246,129655,PhD,Accounting,10,0,Public,2020,262.73642928568705,0.0246501198441566
246,130655,PhD,Accounting,11,0,Public,2021,269.49539686840825,0.0251292612203353
247,49131,Bachelor's Degree,Accounting,5,1,Private,2018,259.04706076957433,0.0379647612790647
247,50131,Bachelor's Degree,Accounting,6,1,Private,2019,253.38844804186493,0.0215295991099862
247,51131,Bachelor's Degree,Accounting,7,1,Private,2020,262.73642928568705,0.0254273192707802
247,52131,Bachelor's Degree,Accounting,8,1,Private,2021,269.49539686840825,0.0365862846825151
248,93295,PhD,Economics,6,0,Public,2018,259.04706076957433,0.0260724787628768
248,94295,PhD,Economics,7,0,Public,2019,253.38844804186493,0.0200628181209624
248,95295,PhD,Economics,8,0,Public,2020,262.73642928568705,0.0375081125024366
248,96295,PhD,Economics,9,0,Public,2021,269.49539686840825,0.0396846899846886
249,90185,Master's Degree,Accounting,9,1,Non-Profit,2018,259.04706076957433,0.0269412473699879
249,91185,Master's Degree,Accounting,10,1,Non-Profit,2019,253.38844804186493,0.0398354576195849
249,92185,Master's Degree,Accounting,11,1,Non-Profit,2020,262.73642928568705,0.0239849190881662
249,93185,Master's Degree,Accounting,12,1,Non-Profit,2021,269.49539686840825,0.0225271296262902
250,97379,Bachelor's Degree,Accounting,26,1,Private,2018,259.04706076957433,0.0297878507481317
250,98379,Bachelor's Degree,Accounting,27,1,Private,2019,253.38844804186493,0.0298513814150659
250,99379,Bachelor's Degree,Accounting,28,1,Private,2020,262.73642928568705,0.036764608421636
250,100379,Bachelor's Degree,Accounting,29,1,Private,2021,269.49539686840825,0.0371958934962329
251,97954,Master's Degree,Finance,25,1,Non-Profit,2018,259.04706076957433,0.0380659602875142
251,98954,Master's Degree,Finance,26,1,Non-Profit,2019,253.38844804186493,0.0363571261131005
251,99954,Master's Degree,Finance,27,1,Non-Profit,2020,262.73642928568705,0.0347247962026766
251,100954,Master's Degree,Finance,28,1,Non-Profit,2021,269.49539686840825,0.0373921216494955
252,134231,Master's Degree,Finance,27,0,Private,2018,259.04706076957433,0.0314175483367895
252,135231,Master's Degree,Finance,28,0,Private,2019,253.38844804186493,0.0255728612623007
252,136231,Master's Degree,Finance,29,0,Private,2020,262.73642928568705,0.0236567555973763
252,137231,Master's Degree,Finance,30,0,Private,2021,269.49539686840825,0.0257141513532178
253,128293,Bachelor's Degree,Economics,25,1,Non-Profit,2018,259.04706076957433,0.0250559688803154
253,129293,Bachelor's Degree,Economics,26,1,Non-Profit,2019,253.38844804186493,0.0378797041009392
253,130293,Bachelor's Degree,Economics,27,1,Non-Profit,2020,262.73642928568705,0.0345892753966332
253,131293,Bachelor's Degree,Economics,28,1,Non-Profit,2021,269.49539686840825,0.0267529860399846
254,90437,Bachelor's Degree,Finance,21,0,Private,2018,259.04706076957433,0.0249933790548046
254,91437,Bachelor's Degree,Finance,22,0,Private,2019,253.38844804186493,0.0200130678152259
254,92437,Bachelor's Degree,Finance,23,0,Private,2020,262.73642928568705,0.0358518962641827
254,93437,Bachelor's Degree,Finance,24,0,Private,2021,269.49539686840825,0.0350053152787768
255,108148,Master's Degree,Accounting,17,0,Private,2018,259.04706076957433,0.0247416941703468
255,109148,Master's Degree,Accounting,18,0,Private,2019,253.38844804186493,0.0388933146434219
255,110148,Master's Degree,Accounting,19,0,Private,2020,262.73642928568705,0.038490449374638
255,111148,Master's Degree,Accounting,20,0,Private,2021,269.49539686840825,0.0317989576560361
256,115495,Bachelor's Degree,Accounting,23,0,Private,2018,259.04706076957433,0.0285997042824211
256,116495,Bachelor's Degree,Accounting,24,0,Private,2019,253.38844804186493,0.0399911540650087
256,117495,Bachelor's Degree,Accounting,25,0,Private,2020,262.73642928568705,0.0279573140603485
256,118495,Bachelor's Degree,Accounting,26,0,Private,2021,269.49539686840825,0.0234141672662496
257,136414,Bachelor's Degree,Economics,17,1,Private,2018,259.04706076957433,0.032302582810824
257,137414,Bachelor's Degree,Economics,18,1,Private,2019,253.38844804186493,0.0301970801910091
257,138414,Bachelor's Degree,Economics,19,1,Private,2020,262.73642928568705,0.0210048601964596
257,139414,Bachelor's Degree,Economics,20,1,Private,2021,269.49539686840825,0.0310231992383274
258,117795,Bachelor's Degree,Economics,3,0,Non-Profit,2018,259.04706076957433,0.024310015177351
258,118795,Bachelor's Degree,Economics,4,0,Non-Profit,2019,253.38844804186493,0.0293136508352455
258,119795,Bachelor's Degree,Economics,5,0,Non-Profit,2020,262.73642928568705,0.0382993173015593
258,120795,Bachelor's Degree,Economics,6,0,Non-Profit,2021,269.49539686840825,0.038447349693402
259,109226,Bachelor's Degree,Finance,11,1,Public,2018,259.04706076957433,0.0330303136665778
259,110226,Bachelor's Degree,Finance,12,1,Public,2019,253.38844804186493,0.0311291241165091
259,111226,Bachelor's Degree,Finance,13,1,Public,2020,262.73642928568705,0.0367013189091004
259,112226,Bachelor's Degree,Finance,14,1,Public,2021,269.49539686840825,0.0273177161911376
260,118453,Master's Degree,Accounting,8,1,Private,2018,259.04706076957433,0.0246885120002302
260,119453,Master's Degree,Accounting,9,1,Private,2019,253.38844804186493,0.0206020774442263
260,120453,Master's Degree,Accounting,10,1,Private,2020,262.73642928568705,0.0333573581340162
260,121453,Master's Degree,Accounting,11,1,Private,2021,269.49539686840825,0.0253099281485814
261,129413,Bachelor's Degree,Economics,28,1,Non-Profit,2018,259.04706076957433,0.0389432292580049
261,130413,Bachelor's Degree,Economics,29,1,Non-Profit,2019,253.38844804186493,0.0347813395187874
261,131413,Bachelor's Degree,Economics,30,1,Non-Profit,2020,262.73642928568705,0.0256323208421126
261,132413,Bachelor's Degree,Economics,31,1,Non-Profit,2021,269.49539686840825,0.0202056899187138
262,137762,Bachelor's Degree,Accounting,26,1,Non-Profit,2018,259.04706076957433,0.0228451047955363
262,138762,Bachelor's Degree,Accounting,27,1,Non-Profit,2019,253.38844804186493,0.036990684309758
262,139762,Bachelor's Degree,Accounting,28,1,Non-Profit,2020,262.73642928568705,0.039833921467449
262,140762,Bachelor's Degree,Accounting,29,1,Non-Profit,2021,269.49539686840825,0.0396969148793418
263,107919,Master's Degree,Economics,24,0,Non-Profit,2018,259.04706076957433,0.0230094454201199
263,108919,Master's Degree,Economics,25,0,Non-Profit,2019,253.38844804186493,0.0289342905451704
263,109919,Master's Degree,Economics,26,0,Non-Profit,2020,262.73642928568705,0.0249331723161081
263,110919,Master's Degree,Economics,27,0,Non-Profit,2021,269.49539686840825,0.0332382726527402
264,114783,Master's Degree,Economics,5,0,Non-Profit,2018,259.04706076957433,0.0388306582056888
264,115783,Master's Degree,Economics,6,0,Non-Profit,2019,253.38844804186493,0.0292478235382508
264,116783,Master's Degree,Economics,7,0,Non-Profit,2020,262.73642928568705,0.0249891640858646
264,117783,Master's Degree,Economics,8,0,Non-Profit,2021,269.49539686840825,0.0371226499802748
265,123766,Master's Degree,Finance,16,1,Non-Profit,2018,259.04706076957433,0.0238121966614889
265,124766,Master's Degree,Finance,17,1,Non-Profit,2019,253.38844804186493,0.0268421524172718
265,125766,Master's Degree,Finance,18,1,Non-Profit,2020,262.73642928568705,0.0366189834211013
265,126766,Master's Degree,Finance,19,1,Non-Profit,2021,269.49539686840825,0.0346985169478978
266,106953,Bachelor's Degree,Economics,26,0,Private,2018,259.04706076957433,0.0346776626160508
266,107953,Bachelor's Degree,Economics,27,0,Private,2019,253.38844804186493,0.0316721007401619
266,108953,Bachelor's Degree,Economics,28,0,Private,2020,262.73642928568705,0.0271026329550762
266,109953,Bachelor's Degree,Economics,29,0,Private,2021,269.49539686840825,0.0243581741650402
267,75026,PhD,Finance,22,0,Public,2018,259.04706076957433,0.0339937981811741
267,76026,PhD,Finance,23,0,Public,2019,253.38844804186493,0.0312115961800209
267,77026,PhD,Finance,24,0,Public,2020,262.73642928568705,0.0216546807924734
267,78026,PhD,Finance,25,0,Public,2021,269.49539686840825,0.0355997665382108
268,73922,Master's Degree,Accounting,13,0,Private,2018,259.04706076957433,0.0245255050163319
268,74922,Master's Degree,Accounting,14,0,Private,2019,253.38844804186493,0.0356700016169051
268,75922,Master's Degree,Accounting,15,0,Private,2020,262.73642928568705,0.03233888054769
268,76922,Master's Degree,Accounting,16,0,Private,2021,269.49539686840825,0.0244612412308551
269,75078,PhD,Economics,29,0,Private,2018,259.04706076957433,0.0284709583198379
269,76078,PhD,Economics,30,0,Private,2019,253.38844804186493,0.0206355696871464
269,77078,PhD,Economics,31,0,Private,2020,262.73642928568705,0.0248014148097513
269,78078,PhD,Economics,32,0,Private,2021,269.49539686840825,0.022314026363606
270,116886,Bachelor's Degree,Accounting,1,1,Non-Profit,2018,259.04706076957433,0.0315526350868884
270,117886,Bachelor's Degree,Accounting,2,1,Non-Profit,2019,253.38844804186493,0.0364710445322363
270,118886,Bachelor's Degree,Accounting,3,1,Non-Profit,2020,262.73642928568705,0.029547007962448
270,119886,Bachelor's Degree,Accounting,4,1,Non-Profit,2021,269.49539686840825,0.0272511959311818
271,112993,PhD,Accounting,13,1,Private,2018,259.04706076957433,0.0293338624176881
271,113993,PhD,Accounting,14,1,Private,2019,253.38844804186493,0.0368181742080581
271,114993,PhD,Accounting,15,1,Private,2020,262.73642928568705,0.0276198254733679
271,115993,PhD,Accounting,16,1,Private,2021,269.49539686840825,0.0364724722149794
272,73460,PhD,Accounting,24,0,Private,2018,259.04706076957433,0.0223728753148316
272,74460,PhD,Accounting,25,0,Private,2019,253.38844804186493,0.0336773290367068
272,75460,PhD,Accounting,26,0,Private,2020,262.73642928568705,0.0206531812156899
272,76460,PhD,Accounting,27,0,Private,2021,269.49539686840825,0.0281549621000546
273,132139,Master's Degree,Finance,17,1,Public,2018,259.04706076957433,0.0368972465497926
273,133139,Master's Degree,Finance,18,1,Public,2019,253.38844804186493,0.0247828509086904
273,134139,Master's Degree,Finance,19,1,Public,2020,262.73642928568705,0.0354714420346144
273,135139,Master's Degree,Finance,20,1,Public,2021,269.49539686840825,0.0338667030746941
274,58283,PhD,Finance,8,1,Non-Profit,2018,259.04706076957433,0.0287635343333271
274,59283,PhD,Finance,9,1,Non-Profit,2019,253.38844804186493,0.0392452289321831
274,60283,PhD,Finance,10,1,Non-Profit,2020,262.73642928568705,0.0350005682428438
274,61283,PhD,Finance,11,1,Non-Profit,2021,269.49539686840825,0.0307556586948275
275,117443,Bachelor's Degree,Finance,8,1,Non-Profit,2018,259.04706076957433,0.0365460429947449
275,118443,Bachelor's Degree,Finance,9,1,Non-Profit,2019,253.38844804186493,0.0283836575180424
275,119443,Bachelor's Degree,Finance,10,1,Non-Profit,2020,262.73642928568705,0.0375866043135694
275,120443,Bachelor's Degree,Finance,11,1,Non-Profit,2021,269.49539686840825,0.0246276127275369
276,56558,PhD,Finance,13,0,Non-Profit,2018,259.04706076957433,0.0210042886338091
276,57558,PhD,Finance,14,0,Non-Profit,2019,253.38844804186493,0.0275923352890334
276,58558,PhD,Finance,15,0,Non-Profit,2020,262.73642928568705,0.0257139918808952
276,59558,PhD,Finance,16,0,Non-Profit,2021,269.49539686840825,0.0262965165870329
277,84806,Master's Degree,Accounting,28,0,Private,2018,259.04706076957433,0.0378718917290026
277,85806,Master's Degree,Accounting,29,0,Private,2019,253.38844804186493,0.0201611820668423
277,86806,Master's Degree,Accounting,30,0,Private,2020,262.73642928568705,0.0247428893195542
277,87806,Master's Degree,Accounting,31,0,Private,2021,269.49539686840825,0.0353625635676176
278,116599,Master's Degree,Economics,26,0,Public,2018,259.04706076957433,0.0261693656297896
278,117599,Master's Degree,Economics,27,0,Public,2019,253.38844804186493,0.0265042239255242
278,118599,Master's Degree,Economics,28,0,Public,2020,262.73642928568705,0.0254399721068871
278,119599,Master's Degree,Economics,29,0,Public,2021,269.49539686840825,0.0395670957411371
279,111028,PhD,Accounting,22,0,Private,2018,259.04706076957433,0.0288114705602461
279,112028,PhD,Accounting,23,0,Private,2019,253.38844804186493,0.0276450450395491
279,113028,PhD,Accounting,24,0,Private,2020,262.73642928568705,0.029088063089599
279,114028,PhD,Accounting,25,0,Private,2021,269.49539686840825,0.0399524564450277
280,88416,PhD,Economics,23,1,Private,2018,259.04706076957433,0.0377423863444739
280,89416,PhD,Economics,24,1,Private,2019,253.38844804186493,0.0299379103700009
280,90416,PhD,Economics,25,1,Private,2020,262.73642928568705,0.0355258095503189
280,91416,PhD,Economics,26,1,Private,2021,269.49539686840825,0.0313083993521548
281,94141,PhD,Accounting,26,1,Public,2018,259.04706076957433,0.036099274607985
281,95141,PhD,Accounting,27,1,Public,2019,253.38844804186493,0.0231924980286433
281,96141,PhD,Accounting,28,1,Public,2020,262.73642928568705,0.0215361488213856
281,97141,PhD,Accounting,29,1,Public,2021,269.49539686840825,0.0366030196599583
282,110477,Master's Degree,Accounting,2,0,Non-Profit,2018,259.04706076957433,0.0283925476561362
282,111477,Master's Degree,Accounting,3,0,Non-Profit,2019,253.38844804186493,0.0207878366738563
282,112477,Master's Degree,Accounting,4,0,Non-Profit,2020,262.73642928568705,0.0278579021778635
282,113477,Master's Degree,Accounting,5,0,Non-Profit,2021,269.49539686840825,0.0316650478462511
283,97198,Master's Degree,Accounting,16,0,Non-Profit,2018,259.04706076957433,0.0272822555002099
283,98198,Master's Degree,Accounting,17,0,Non-Profit,2019,253.38844804186493,0.0201251494205294
283,99198,Master's Degree,Accounting,18,0,Non-Profit,2020,262.73642928568705,0.030707358823633
283,100198,Master's Degree,Accounting,19,0,Non-Profit,2021,269.49539686840825,0.0350290588891868
284,91527,PhD,Finance,28,1,Non-Profit,2018,259.04706076957433,0.0366472707932199
284,92527,PhD,Finance,29,1,Non-Profit,2019,253.38844804186493,0.0244863711770705
284,93527,PhD,Finance,30,1,Non-Profit,2020,262.73642928568705,0.0363461062442647
284,94527,PhD,Finance,31,1,Non-Profit,2021,269.49539686840825,0.02190721842546
285,78972,Master's Degree,Accounting,23,1,Non-Profit,2018,259.04706076957433,0.0350493667517298
285,79972,Master's Degree,Accounting,24,1,Non-Profit,2019,253.38844804186493,0.0298507076142857
285,80972,Master's Degree,Accounting,25,1,Non-Profit,2020,262.73642928568705,0.0266880235797749
285,81972,Master's Degree,Accounting,26,1,Non-Profit,2021,269.49539686840825,0.0305988117386046
286,98311,PhD,Accounting,5,0,Public,2018,259.04706076957433,0.0230779980938754
286,99311,PhD,Accounting,6,0,Public,2019,253.38844804186493,0.0253634873548982
286,100311,PhD,Accounting,7,0,Public,2020,262.73642928568705,0.0281691116281696
286,101311,PhD,Accounting,8,0,Public,2021,269.49539686840825,0.0211336086433167
287,115140,Master's Degree,Accounting,11,0,Non-Profit,2018,259.04706076957433,0.0251965627588059
287,116140,Master's Degree,Accounting,12,0,Non-Profit,2019,253.38844804186493,0.0379137988853323
287,117140,Master's Degree,Accounting,13,0,Non-Profit,2020,262.73642928568705,0.0245998750792648
287,118140,Master's Degree,Accounting,14,0,Non-Profit,2021,269.49539686840825,0.0248106317036029
288,99347,PhD,Finance,18,1,Private,2018,259.04706076957433,0.0231263394141772
288,100347,PhD,Finance,19,1,Private,2019,253.38844804186493,0.027209490102831
288,101347,PhD,Finance,20,1,Private,2020,262.73642928568705,0.0254128788396353
288,102347,PhD,Finance,21,1,Private,2021,269.49539686840825,0.0398516359097552
289,116706,Master's Degree,Finance,10,1,Non-Profit,2018,259.04706076957433,0.0331884592416399
289,117706,Master's Degree,Finance,11,1,Non-Profit,2019,253.38844804186493,0.0373220309075566
289,118706,Master's Degree,Finance,12,1,Non-Profit,2020,262.73642928568705,0.0293536242496975
289,119706,Master's Degree,Finance,13,1,Non-Profit,2021,269.49539686840825,0.0282238095173898
290,75758,Master's Degree,Economics,21,1,Private,2018,259.04706076957433,0.0255787615214695
290,76758,Master's Degree,Economics,22,1,Private,2019,253.38844804186493,0.0219909302561755
290,77758,Master's Degree,Economics,23,1,Private,2020,262.73642928568705,0.0304720109430522
290,78758,Master's Degree,Economics,24,1,Private,2021,269.49539686840825,0.0294190011754502
291,71684,PhD,Accounting,10,1,Non-Profit,2018,259.04706076957433,0.0320493966140691
291,72684,PhD,Accounting,11,1,Non-Profit,2019,253.38844804186493,0.0212201428601079
291,73684,PhD,Accounting,12,1,Non-Profit,2020,262.73642928568705,0.0218654289355633
291,74684,PhD,Accounting,13,1,Non-Profit,2021,269.49539686840825,0.0227016029245152
292,60009,PhD,Economics,17,0,Non-Profit,2018,259.04706076957433,0.0315071834625819
292,61009,PhD,Economics,18,0,Non-Profit,2019,253.38844804186493,0.0255184538876109
292,62009,PhD,Economics,19,0,Non-Profit,2020,262.73642928568705,0.0245254486000637
292,63009,PhD,Economics,20,0,Non-Profit,2021,269.49539686840825,0.0246666564529865
293,96502,Bachelor's Degree,Accounting,5,1,Public,2018,259.04706076957433,0.0242466794857378
293,97502,Bachelor's Degree,Accounting,6,1,Public,2019,253.38844804186493,0.0340276657111938
293,98502,Bachelor's Degree,Accounting,7,1,Public,2020,262.73642928568705,0.0399381843717871
293,99502,Bachelor's Degree,Accounting,8,1,Public,2021,269.49539686840825,0.0318828372551291
294,125345,Bachelor's Degree,Economics,16,1,Private,2018,259.04706076957433,0.032627506520965
294,126345,Bachelor's Degree,Economics,17,1,Private,2019,253.38844804186493,0.0309629040545604
294,127345,Bachelor's Degree,Economics,18,1,Private,2020,262.73642928568705,0.0259186405887323
294,128345,Bachelor's Degree,Economics,19,1,Private,2021,269.49539686840825,0.039306054472608
295,101083,Bachelor's Degree,Finance,29,1,Private,2018,259.04706076957433,0.027255072007983
295,102083,Bachelor's Degree,Finance,30,1,Private,2019,253.38844804186493,0.0367964070440697
295,103083,Bachelor's Degree,Finance,31,1,Private,2020,262.73642928568705,0.0360041269536715
295,104083,Bachelor's Degree,Finance,32,1,Private,2021,269.49539686840825,0.0230137497400166
296,99646,Master's Degree,Accounting,16,1,Public,2018,259.04706076957433,0.0321096250105189
296,100646,Master's Degree,Accounting,17,1,Public,2019,253.38844804186493,0.0367506166815211
296,101646,Master's Degree,Accounting,18,1,Public,2020,262.73642928568705,0.0316239084744191
296,102646,Master's Degree,Accounting,19,1,Public,2021,269.49539686840825,0.0351266853916577
297,118117,PhD,Accounting,7,1,Private,2018,259.04706076957433,0.0345755610890129
297,119117,PhD,Accounting,8,1,Private,2019,253.38844804186493,0.0333011197801326
297,120117,PhD,Accounting,9,1,Private,2020,262.73642928568705,0.0268546185085581
297,121117,PhD,Accounting,10,1,Private,2021,269.49539686840825,0.0218883779532096
298,78377,Bachelor's Degree,Economics,5,1,Non-Profit,2018,259.04706076957433,0.0280405443377648
298,79377,Bachelor's Degree,Economics,6,1,Non-Profit,2019,253.38844804186493,0.0355964176802013
298,80377,Bachelor's Degree,Economics,7,1,Non-Profit,2020,262.73642928568705,0.0200006143769076
298,81377,Bachelor's Degree,Economics,8,1,Non-Profit,2021,269.49539686840825,0.0271319235197241
299,117590,PhD,Economics,8,1,Public,2018,259.04706076957433,0.0364721284159637
299,118590,PhD,Economics,9,1,Public,2019,253.38844804186493,0.0310622394211674
299,119590,PhD,Economics,10,1,Public,2020,262.73642928568705,0.027680852767822
299,120590,PhD,Economics,11,1,Public,2021,269.49539686840825,0.0397767106277832
300,84467,PhD,Accounting,12,0,Non-Profit,2018,259.04706076957433,0.0235379390164796
300,85467,PhD,Accounting,13,0,Non-Profit,2019,253.38844804186493,0.0288820711381323
300,86467,PhD,Accounting,14,0,Non-Profit,2020,262.73642928568705,0.0374723705747443
300,87467,PhD,Accounting,15,0,Non-Profit,2021,269.49539686840825,0.0316542889868936
301,81704,Bachelor's Degree,Finance,17,0,Public,2018,259.04706076957433,0.0371911279383587
301,82704,Bachelor's Degree,Finance,18,0,Public,2019,253.38844804186493,0.0338930754562035
301,83704,Bachelor's Degree,Finance,19,0,Public,2020,262.73642928568705,0.0347701175702103
301,84704,Bachelor's Degree,Finance,20,0,Public,2021,269.49539686840825,0.0223912399550411
302,78626,Bachelor's Degree,Accounting,22,1,Non-Profit,2018,259.04706076957433,0.0218500087587792
302,79626,Bachelor's Degree,Accounting,23,1,Non-Profit,2019,253.38844804186493,0.0334740346708431
302,80626,Bachelor's Degree,Accounting,24,1,Non-Profit,2020,262.73642928568705,0.0261505959098091
302,81626,Bachelor's Degree,Accounting,25,1,Non-Profit,2021,269.49539686840825,0.0359301703944741
303,111975,PhD,Finance,19,1,Public,2018,259.04706076957433,0.031711274575866
303,112975,PhD,Finance,20,1,Public,2019,253.38844804186493,0.0217206431406588
303,113975,PhD,Finance,21,1,Public,2020,262.73642928568705,0.0221096685492207
303,114975,PhD,Finance,22,1,Public,2021,269.49539686840825,0.0308868977526864
304,102197,Master's Degree,Finance,2,1,Public,2018,259.04706076957433,0.0337862082420538
304,103197,Master's Degree,Finance,3,1,Public,2019,253.38844804186493,0.0261554181058629
304,104197,Master's Degree,Finance,4,1,Public,2020,262.73642928568705,0.0379587058688747
304,105197,Master's Degree,Finance,5,1,Public,2021,269.49539686840825,0.0316626043819916
305,125739,Master's Degree,Finance,25,0,Non-Profit,2018,259.04706076957433,0.0354089444214797
305,126739,Master's Degree,Finance,26,0,Non-Profit,2019,253.38844804186493,0.0388315370546786
305,127739,Master's Degree,Finance,27,0,Non-Profit,2020,262.73642928568705,0.034647768931951
305,128739,Master's Degree,Finance,28,0,Non-Profit,2021,269.49539686840825,0.0395035995195101
306,59989,Bachelor's Degree,Economics,4,0,Public,2018,259.04706076957433,0.0351250758284486
306,60989,Bachelor's Degree,Economics,5,0,Public,2019,253.38844804186493,0.0282455945566333
306,61989,Bachelor's Degree,Economics,6,0,Public,2020,262.73642928568705,0.025017581997814
306,62989,Bachelor's Degree,Economics,7,0,Public,2021,269.49539686840825,0.0316908622651891
307,87546,PhD,Accounting,1,0,Public,2018,259.04706076957433,0.0232384601326442
307,88546,PhD,Accounting,2,0,Public,2019,253.38844804186493,0.039954987780204
307,89546,PhD,Accounting,3,0,Public,2020,262.73642928568705,0.0270945711346042
307,90546,PhD,Accounting,4,0,Public,2021,269.49539686840825,0.022302923567904
308,77540,Bachelor's Degree,Finance,22,1,Public,2018,259.04706076957433,0.0212289258026157
308,78540,Bachelor's Degree,Finance,23,1,Public,2019,253.38844804186493,0.038810079057588
308,79540,Bachelor's Degree,Finance,24,1,Public,2020,262.73642928568705,0.0390913185771762
308,80540,Bachelor's Degree,Finance,25,1,Public,2021,269.49539686840825,0.029548323789607
309,82490,PhD,Accounting,20,1,Public,2018,259.04706076957433,0.0232507597493741
309,83490,PhD,Accounting,21,1,Public,2019,253.38844804186493,0.0207617260119863
309,84490,PhD,Accounting,22,1,Public,2020,262.73642928568705,0.0339639686135299
309,85490,PhD,Accounting,23,1,Public,2021,269.49539686840825,0.0208392814688726
310,56242,Master's Degree,Accounting,4,0,Private,2018,259.04706076957433,0.0215856056926238
310,57242,Master's Degree,Accounting,5,0,Private,2019,253.38844804186493,0.0381603709084332
310,58242,Master's Degree,Accounting,6,0,Private,2020,262.73642928568705,0.025926516037996
310,59242,Master's Degree,Accounting,7,0,Private,2021,269.49539686840825,0.0230289104387071
311,108774,PhD,Finance,16,0,Private,2018,259.04706076957433,0.0293983074406719
311,109774,PhD,Finance,17,0,Private,2019,253.38844804186493,0.0240154194951335
311,110774,PhD,Finance,18,0,Private,2020,262.73642928568705,0.0358281950101395
311,111774,PhD,Finance,19,0,Private,2021,269.49539686840825,0.0271958818709059
312,139984,Master's Degree,Accounting,26,0,Non-Profit,2018,259.04706076957433,0.026513696041279
312,140984,Master's Degree,Accounting,27,0,Non-Profit,2019,253.38844804186493,0.0320666839242406
312,141984,Master's Degree,Accounting,28,0,Non-Profit,2020,262.73642928568705,0.0293903733069126
312,142984,Master's Degree,Accounting,29,0,Non-Profit,2021,269.49539686840825,0.0399127566718961
313,51089,Master's Degree,Accounting,5,0,Public,2018,259.04706076957433,0.0323586311969259
313,52089,Master's Degree,Accounting,6,0,Public,2019,253.38844804186493,0.0374774991104203
